id,accommodates,bedrooms,bathrooms,beds,price,security_deposit,cleaning_fee,minimum_nights,maximum_nights,number_of_reviews
6742510,2,1.0,1.0,1.0,70.0,0.0,0.0,1,1125,2
5669372,4,1.0,1.0,2.0,200.0,0.0,0.0,1,1125,4
9641,2,1.0,1.0,1.0,215.0,500.0,130.0,2,180,65
1466883,3,1.0,1.0,1.0,135.0,350.0,75.0,2,30,26
8028708,2,1.0,1.0,1.0,120.0,300.0,0.0,2,1125,1
7438892,2,1.0,1.0,1.0,90.0,0.0,0.0,1,1125,8
1319473,4,1.0,1.0,1.0,259.0,0.0,0.0,4,730,1
1761846,2,1.0,1.0,1.0,125.0,250.0,125.0,27,1125,5
1066025,2,1.0,1.0,1.0,125.0,0.0,0.0,2,5,18
8170185,2,1.0,1.0,1.0,84.0,300.0,0.0,1,1125,3
860336,4,1.0,1.0,2.0,99.0,200.0,40.0,1,1125,170
4538581,1,1.0,2.0,1.0,100.0,0.0,0.0,2,1125,11
5441474,3,1.0,1.0,1.0,149.0,0.0,0.0,2,1125,46
1716922,4,1.0,1.0,2.0,168.0,0.0,35.0,1,1125,150
1762194,2,1.0,1.0,1.0,99.0,0.0,50.0,1,1125,24
6488981,2,1.0,1.0,1.0,120.0,0.0,0.0,1,1125,0
6554995,2,0.0,1.0,2.0,120.0,95.0,50.0,1,7,6
7349166,2,1.0,1.0,1.0,121.0,0.0,75.0,2,1125,1
5665997,2,0.0,1.0,1.0,229.0,0.0,0.0,1,1125,0
3072944,2,0.0,1.0,1.0,85.0,200.0,65.0,1,1125,55
1950650,3,0.0,1.0,1.0,300.0,300.0,50.0,2,1125,14
7439377,2,0.0,1.0,1.0,75.0,0.0,100.0,1,1125,4
7939196,2,1.0,1.0,1.0,177.0,0.0,80.0,2,90,0
2483350,1,1.0,1.0,1.0,95.0,95.0,0.0,2,1125,19
1112617,2,1.0,1.0,1.0,125.0,0.0,30.0,1,1125,18
2523657,4,1.0,1.5,2.0,89.0,0.0,155.0,3,1125,14
5955860,3,1.0,1.0,2.0,175.0,220.0,20.0,1,1125,19
2400307,2,0.0,1.0,1.0,100.0,0.0,0.0,1,1125,4
7729211,4,2.0,1.5,2.0,150.0,0.0,30.0,2,1125,1
6939002,2,0.0,1.0,1.0,100.0,0.0,0.0,1,1125,1
6447693,6,3.0,1.5,4.0,300.0,0.0,230.0,3,1125,0
269073,1,1.0,1.0,1.0,75.0,0.0,10.0,6,60,6
7414385,2,1.0,1.0,1.0,89.0,0.0,0.0,2,1125,6
7938680,2,1.0,1.0,1.0,120.0,0.0,0.0,2,1125,1
6885325,1,0.0,1.0,1.0,116.0,0.0,0.0,1,1125,5
3236561,2,1.0,1.0,1.0,125.0,100.0,45.0,3,1125,10
2919615,4,1.0,1.0,2.0,90.0,0.0,0.0,1,30,56
6103771,2,1.0,1.0,1.0,129.0,0.0,25.0,1,1125,8
6089077,4,1.0,1.0,2.0,175.0,0.0,40.0,1,1125,48
6472436,3,1.0,1.0,1.0,200.0,0.0,0.0,1,1125,1
8389934,2,0.0,1.0,1.0,97.0,0.0,50.0,1,1125,2
8570620,3,0.0,1.0,2.0,105.0,0.0,0.0,1,1125,0
639189,1,1.0,0.0,1.0,40.0,0.0,0.0,1,1125,104
223032,2,1.0,0.0,1.0,105.0,0.0,0.0,1,365,239
3090266,2,0.0,1.0,1.0,175.0,0.0,30.0,2,4,6
5933356,2,1.0,1.0,1.0,95.0,0.0,0.0,1,1125,10
3991408,4,1.0,1.0,2.0,148.0,0.0,35.0,1,1125,94
7514936,1,1.0,1.0,1.0,68.0,0.0,7.0,1,1125,3
8235348,1,1.0,1.0,1.0,79.0,0.0,15.0,1,5,2
7800582,1,1.0,1.0,1.0,132.0,0.0,75.0,5,1125,0
4083095,2,1.0,1.0,1.0,140.0,250.0,50.0,3,20,57
7896868,3,1.0,1.0,1.0,125.0,100.0,40.0,2,1125,0
1454266,3,1.0,1.0,1.0,107.0,200.0,50.0,2,1125,17
3412407,3,1.0,1.0,1.0,199.0,500.0,75.0,2,1125,16
5581398,2,1.0,1.0,1.0,105.0,0.0,0.0,1,1125,9
8633088,4,1.0,1.0,2.0,159.0,150.0,75.0,1,1125,0
1665638,3,0.0,1.0,2.0,129.0,100.0,45.0,4,365,26
2455107,3,1.0,1.0,1.0,168.0,500.0,75.0,4,1125,23
1092713,6,1.0,1.0,2.0,169.0,300.0,0.0,1,30,119
4533376,3,0.0,1.0,1.0,100.0,0.0,25.0,1,1125,4
7310503,1,1.0,1.0,1.0,78.0,0.0,0.0,1,1125,1
2649282,2,1.0,1.0,1.0,120.0,250.0,50.0,6,365,13
4410576,2,1.0,1.0,1.0,90.0,0.0,35.0,5,23,3
8588534,6,2.0,1.0,2.0,200.0,0.0,20.0,2,1125,0
3861182,2,0.0,1.0,1.0,85.0,200.0,65.0,1,60,30
959794,2,1.0,1.0,1.0,85.0,200.0,65.0,1,365,127
2289889,2,0.0,1.0,1.0,125.0,200.0,20.0,3,45,48
3245393,3,1.0,1.0,1.0,150.0,100.0,0.0,2,1125,6
4130156,3,1.0,1.0,1.0,90.0,0.0,20.0,1,10,18
2123124,2,1.0,1.0,1.0,99.0,0.0,0.0,2,180,31
7599680,3,0.0,1.0,2.0,139.0,150.0,75.0,1,1125,1
4359559,3,1.0,1.0,1.0,174.0,250.0,50.0,2,1125,25
1754897,2,1.0,1.0,1.0,99.0,300.0,45.0,3,30,12
7276316,4,2.0,2.0,2.0,150.0,0.0,0.0,1,1125,0
8365864,1,0.0,1.0,1.0,66.0,0.0,0.0,3,1125,0
7003034,3,0.0,1.0,2.0,84.0,0.0,40.0,1,1125,6
5735876,2,1.0,1.0,1.0,100.0,0.0,0.0,1,1125,4
8390124,6,2.0,2.0,2.0,700.0,0.0,0.0,1,1125,0
4455938,2,0.0,1.0,1.0,110.0,200.0,60.0,1,1125,28
3071855,2,0.0,1.0,1.0,85.0,200.0,65.0,1,1125,42
8488469,1,1.0,1.0,1.0,41.0,0.0,0.0,1,1125,1
6768161,2,0.0,1.0,1.0,109.0,300.0,65.0,6,1125,1
8496680,5,2.0,1.0,2.0,175.0,0.0,0.0,1,2,0
8185124,2,1.0,1.0,2.0,80.0,0.0,0.0,1,1125,1
1066361,3,1.0,1.0,1.0,150.0,0.0,0.0,1,1125,9
7348502,4,2.0,1.5,2.0,299.0,0.0,90.0,3,40,0
8295372,16,1.0,2.0,1.0,499.0,0.0,0.0,1,1125,0
2295809,2,1.0,1.0,1.0,100.0,0.0,60.0,2,1125,17
211986,3,1.0,1.0,2.0,159.0,0.0,0.0,2,365,5
8505477,2,0.0,1.0,1.0,175.0,250.0,0.0,2,1125,0
8505480,1,0.0,1.0,1.0,64.0,0.0,0.0,4,1125,0
6973123,2,1.0,1.0,1.0,80.0,150.0,25.0,1,1125,0
4725792,1,1.0,0.5,1.0,50.0,0.0,0.0,7,20,0
7629141,4,2.0,2.0,2.0,200.0,0.0,0.0,1,1125,0
7730327,4,1.0,1.0,1.0,140.0,200.0,50.0,1,10,0
3861766,2,1.0,1.0,1.0,145.0,300.0,65.0,2,1125,32
8391167,1,1.0,1.0,1.0,110.0,0.0,15.0,2,1125,1
3329489,2,1.0,1.0,1.0,128.0,0.0,20.0,1,1125,0
5806676,2,1.0,1.0,1.0,215.0,0.0,0.0,3,29,3
3554014,2,0.0,1.0,1.0,115.0,100.0,55.0,2,30,59
7813901,2,1.0,1.0,1.0,68.0,0.0,0.0,2,30,2
4332959,2,1.0,1.0,1.0,129.0,95.0,8.0,1,1125,37
5569874,2,1.0,1.0,1.0,120.0,0.0,0.0,1,1125,11
2719463,1,1.0,1.0,1.0,75.0,0.0,10.0,14,180,12
2808417,3,1.0,1.0,1.0,140.0,200.0,50.0,2,1125,36
3389960,4,1.0,1.0,1.0,125.0,0.0,0.0,1,1125,10
4217247,2,1.0,1.0,1.0,99.0,0.0,0.0,2,1125,6
4668350,4,1.0,1.0,2.0,250.0,100.0,25.0,1,1125,21
5570273,2,1.0,0.0,1.0,100.0,0.0,0.0,1,1125,19
161913,3,1.0,1.0,2.0,209.0,0.0,0.0,2,1125,5
6346855,4,1.0,1.0,1.0,196.0,0.0,0.0,1,1125,19
767979,2,1.0,1.0,1.0,83.0,0.0,0.0,3,120,64
4707791,1,1.0,1.5,1.0,60.0,0.0,0.0,2,6,6
956049,1,1.0,1.0,1.0,67.0,0.0,0.0,2,1125,29
7509292,3,0.0,1.0,1.0,125.0,0.0,10.0,2,1125,1
5560648,2,1.0,1.0,1.0,95.0,0.0,0.0,1,1125,15
1947438,6,3.0,2.5,3.0,695.0,1000.0,190.0,3,365,37
6932977,2,1.0,1.0,1.0,120.0,0.0,0.0,1,1125,1
1545090,2,1.0,1.0,1.0,150.0,0.0,0.0,6,10,12
4267649,2,1.0,1.0,1.0,135.0,0.0,0.0,1,1125,18
8486063,2,1.0,1.5,1.0,126.0,0.0,0.0,2,1125,0
6249057,3,0.0,1.0,1.0,101.0,0.0,0.0,2,1125,0
1301928,4,1.0,1.0,2.0,135.0,0.0,60.0,4,712,18
7914538,2,1.0,1.0,1.0,135.0,95.0,40.0,2,1125,0
6289235,2,1.0,1.0,1.0,179.0,100.0,75.0,1,1125,10
2501387,2,1.0,1.0,1.0,220.0,0.0,0.0,2,1125,5
4016136,2,1.0,1.0,1.0,100.0,0.0,0.0,4,1125,0
2000565,2,1.0,1.0,1.0,99.0,0.0,0.0,2,35,8
8357195,2,1.0,1.0,1.0,110.0,0.0,0.0,2,1125,0
451892,2,1.0,1.0,1.0,99.0,0.0,30.0,2,150,64
6011730,2,1.0,1.0,1.0,399.0,399.0,0.0,1,1,0
2954961,4,1.0,1.0,1.0,115.0,0.0,50.0,180,1125,11
5581316,2,1.0,1.0,1.0,105.0,0.0,0.0,1,1125,5
2432009,3,1.0,1.0,1.0,159.0,500.0,75.0,3,240,47
985788,2,1.0,1.0,1.0,85.0,200.0,65.0,1,60,114
7899851,3,1.0,1.0,1.0,140.0,0.0,25.0,2,1125,0
8045100,3,1.0,1.0,1.0,137.0,100.0,35.0,1,1125,5
1977530,3,1.0,1.0,1.0,89.0,0.0,75.0,2,1125,80
1198433,4,0.0,1.0,1.0,149.0,100.0,55.0,2,365,31
789295,8,5.0,5.0,8.0,1200.0,1000.0,0.0,1,30,41
270112,2,1.0,0.0,1.0,85.0,200.0,65.0,1,60,206
4383455,2,1.0,1.0,1.0,140.0,0.0,0.0,1,1125,13
2761388,2,1.0,1.0,1.0,125.0,100.0,45.0,2,1125,44
3592252,3,1.0,1.0,1.0,200.0,200.0,0.0,3,1125,24
4359352,2,1.0,1.0,1.0,99.0,100.0,50.0,1,11,15
4407324,4,2.0,2.5,2.0,170.0,0.0,0.0,14,30,0
8130991,2,1.0,1.0,1.0,160.0,0.0,50.0,1,1125,1
7458619,2,1.0,1.0,1.0,210.0,0.0,100.0,1,1125,0
4255960,2,1.0,1.0,1.0,130.0,0.0,0.0,3,10,11
7746284,2,1.0,1.0,1.0,99.0,99.0,40.0,1,1125,0
4444888,3,0.0,1.0,1.0,110.0,0.0,0.0,2,1125,3
1716843,4,1.0,1.0,2.0,168.0,0.0,35.0,1,1125,152
7967003,2,1.0,1.0,1.0,98.0,0.0,45.0,4,1125,2
3957979,2,1.0,1.0,1.0,134.0,0.0,35.0,1,1125,69
3785899,4,1.0,1.0,2.0,100.0,300.0,50.0,2,1125,9
8356006,4,2.0,2.0,2.0,199.0,500.0,115.0,3,1125,0
1126839,3,1.0,2.0,2.0,95.0,200.0,60.0,2,30,31
116951,2,1.0,1.0,1.0,98.0,250.0,50.0,4,730,53
7581075,1,1.0,1.0,1.0,70.0,0.0,0.0,1,1125,3
3916419,3,1.0,1.0,1.0,130.0,0.0,35.0,1,1125,7
3748396,4,1.0,1.0,2.0,140.0,0.0,150.0,2,365,9
4609468,1,1.0,1.0,1.0,69.0,200.0,40.0,2,1125,0
7560199,2,1.0,1.0,1.0,75.0,0.0,0.0,1,8,2
8496095,2,1.0,1.0,1.0,175.0,0.0,0.0,1,1125,0
17553,4,2.0,1.0,2.0,225.0,0.0,0.0,3,730,0
6587577,2,1.0,1.0,1.0,145.0,150.0,30.0,1,1125,3
3783367,2,0.0,1.0,1.0,130.0,0.0,0.0,2,1125,20
4948222,1,1.0,1.0,1.0,100.0,200.0,20.0,2,1125,21
6070530,2,1.0,1.0,1.0,195.0,0.0,0.0,2,14,0
4899726,2,0.0,1.0,1.0,85.0,200.0,65.0,1,15,30
6374588,6,2.0,2.5,2.0,135.0,500.0,75.0,2,1125,2
6169790,3,1.0,1.0,1.0,70.0,100.0,50.0,1,1125,2
3065079,2,1.0,1.0,1.0,77.0,95.0,35.0,3,365,3
7807561,3,0.0,1.0,1.0,100.0,0.0,50.0,2,28,1
303723,2,1.0,1.0,1.0,95.0,100.0,110.0,2,180,3
6275754,2,1.0,1.0,1.0,65.0,0.0,0.0,1,1125,31
1671904,2,0.0,1.0,1.0,120.0,0.0,0.0,2,1125,42
6537975,8,2.0,1.0,3.0,250.0,0.0,0.0,1,1125,1
7775008,1,1.0,1.0,1.0,70.0,0.0,10.0,1,1125,15
598815,5,2.0,1.0,2.0,119.0,0.0,35.0,3,30,86
7807817,2,1.0,2.5,2.0,85.0,200.0,55.0,2,1125,0
1107267,2,1.0,1.5,1.0,150.0,1000.0,80.0,3,1125,24
7243022,8,2.0,1.0,4.0,240.0,0.0,75.0,1,1125,19
4777518,2,1.0,1.5,1.0,75.0,0.0,25.0,2,45,8
1074477,4,1.0,1.0,1.0,99.0,150.0,75.0,1,1125,122
2794820,5,2.0,2.0,3.0,175.0,175.0,100.0,2,1125,9
435554,2,1.0,1.0,1.0,94.0,0.0,75.0,1,30,4
5490041,2,1.0,1.5,1.0,140.0,0.0,50.0,2,1125,20
3442784,12,3.0,2.5,4.0,375.0,0.0,0.0,1,1125,4
7530243,4,3.0,2.5,3.0,160.0,0.0,100.0,15,60,0
6317904,2,1.0,1.0,1.0,65.0,0.0,0.0,1,1125,27
1083256,2,1.0,1.0,1.0,100.0,0.0,0.0,4,1125,1
3917682,3,1.0,1.0,2.0,135.0,0.0,10.0,1,1125,42
7146478,5,1.0,1.0,2.0,125.0,95.0,30.0,3,1125,7
4090299,2,1.0,1.0,1.0,135.0,0.0,0.0,2,14,1
1648624,1,1.0,2.0,1.0,35.0,0.0,15.0,5,365,3
6014961,2,1.0,1.0,1.0,155.0,0.0,0.0,1,1125,0
8402633,4,2.0,2.5,2.0,175.0,0.0,0.0,5,30,0
7964897,3,1.0,1.0,1.0,95.0,100.0,25.0,1,1125,0
4492081,2,1.0,1.5,1.0,90.0,0.0,0.0,1,1125,0
4197439,2,1.0,1.0,1.0,100.0,0.0,0.0,2,14,7
4794924,4,2.0,2.0,2.0,220.0,400.0,50.0,1,1125,4
7728263,2,1.0,1.0,1.0,60.0,0.0,10.0,1,1125,8
710066,2,1.0,1.0,1.0,135.0,1000.0,90.0,21,90,1
5363549,4,0.0,1.0,2.0,140.0,0.0,25.0,1,1125,36
7331005,6,2.0,2.5,3.0,299.0,300.0,100.0,1,1125,3
630062,6,3.0,0.0,6.0,199.0,350.0,150.0,3,14,2
8183201,2,1.0,1.0,1.0,34.0,0.0,0.0,1,1125,0
2904953,2,1.0,1.0,1.0,95.0,125.0,8.0,1,1125,4
3874273,2,1.0,0.0,1.0,105.0,0.0,0.0,2,14,4
6717232,4,1.0,1.5,1.0,98.0,500.0,75.0,4,1125,2
8372075,5,1.0,1.0,3.0,79.0,500.0,99.0,2,1126,0
1105883,2,1.0,1.0,1.0,78.0,800.0,150.0,3,1125,4
5664763,2,0.0,1.0,1.0,175.0,0.0,0.0,1,1125,3
8142152,1,1.0,1.0,1.0,175.0,0.0,0.0,1,1125,0
1793310,2,1.0,1.0,1.0,80.0,100.0,25.0,2,15,31
4708195,1,1.0,1.5,1.0,65.0,0.0,25.0,2,45,3
581620,1,1.0,1.0,1.0,23.0,0.0,0.0,7,1125,11
4083361,2,0.0,1.0,1.0,175.0,0.0,0.0,3,90,0
2085985,4,1.0,1.0,1.0,175.0,0.0,50.0,2,1125,17
7344961,2,1.0,0.0,1.0,75.0,0.0,10.0,1,1125,26
7389160,2,1.0,1.0,1.0,115.0,500.0,60.0,1,90,2
6538699,3,1.0,1.0,2.0,125.0,0.0,0.0,1,1125,1
868402,2,1.0,1.0,1.0,145.0,100.0,60.0,2,28,65
8609863,2,1.0,2.0,1.0,98.0,0.0,0.0,1,1125,0
1269884,4,1.0,1.0,1.0,135.0,100.0,50.0,1,12,36
8078444,2,1.0,1.0,2.0,89.0,0.0,0.0,2,1125,0
672872,2,1.0,1.0,1.0,150.0,0.0,25.0,1,15,18
7109894,2,1.0,1.0,1.0,90.0,0.0,0.0,1,1125,0
2215489,4,2.0,2.0,2.0,150.0,0.0,55.0,2,1125,21
3670,1,1.0,1.0,1.0,95.0,0.0,0.0,2,30,16
3272292,2,1.0,1.5,1.0,99.0,400.0,95.0,1,1125,18
5262416,4,1.0,1.0,2.0,130.0,150.0,35.0,3,30,37
4431363,4,1.0,1.0,1.0,175.0,0.0,75.0,3,1125,8
8407556,4,0.0,1.0,2.0,155.0,150.0,110.0,2,1125,0
1822506,2,1.0,1.0,1.0,65.0,0.0,50.0,2,1125,8
5509120,4,1.0,1.0,2.0,150.0,150.0,100.0,3,1125,23
4485179,4,2.0,2.0,2.0,225.0,0.0,50.0,2,1125,11
4776833,4,1.0,1.0,1.0,175.0,0.0,0.0,1,1125,0
6836294,2,1.0,1.0,1.0,98.0,250.0,100.0,3,1125,4
7762592,2,1.0,1.0,1.0,40.0,0.0,0.0,1,1125,0
6260852,2,0.0,1.0,1.0,80.0,500.0,50.0,2,31,0
2061043,2,1.0,1.0,1.0,105.0,0.0,0.0,1,1125,17
2257144,8,3.0,2.5,3.0,325.0,100.0,100.0,2,1125,17
626868,4,1.0,1.0,2.0,88.0,100.0,100.0,3,10,11
7032431,2,0.0,1.0,2.0,100.0,0.0,0.0,3,1125,6
447304,4,2.0,2.5,3.0,146.0,150.0,60.0,4,366,52
800076,3,1.0,1.0,1.0,109.0,0.0,40.0,1,1125,88
1960670,5,2.0,1.0,2.0,199.0,0.0,60.0,1,1125,102
1537421,4,2.0,1.0,2.0,279.0,0.0,200.0,5,365,0
4562350,2,1.0,2.0,1.0,90.0,0.0,0.0,2,1125,39
6383776,4,2.0,2.0,2.0,150.0,0.0,0.0,3,1125,1
6721804,4,1.0,1.0,2.0,120.0,250.0,20.0,2,1125,8
840877,5,2.0,1.0,2.0,189.0,0.0,50.0,2,200,0
898877,3,1.0,1.0,1.0,120.0,0.0,0.0,3,1125,9
423149,4,1.0,0.0,1.0,99.0,150.0,75.0,20,300,41
8115792,6,2.0,2.0,2.0,188.0,0.0,60.0,2,1125,3
1529801,8,3.0,1.5,4.0,300.0,0.0,0.0,3,90,24
8550376,2,0.0,1.0,1.0,200.0,0.0,65.0,2,90,0
5904367,6,1.0,1.0,2.0,225.0,0.0,0.0,3,90,2
7149569,2,1.0,1.0,1.0,50.0,0.0,10.0,2,12,3
7944736,3,1.0,1.5,2.0,109.0,500.0,0.0,2,1125,4
80022,2,0.0,1.0,1.0,109.0,0.0,49.0,2,365,60
7559554,5,2.0,2.5,2.0,229.0,0.0,0.0,2,8,4
1576762,16,8.0,6.0,13.0,1200.0,0.0,300.0,3,1125,10
8048958,14,5.0,2.0,7.0,599.0,500.0,150.0,1,1125,0
7526820,2,1.0,1.0,1.0,75.0,0.0,10.0,1,1125,19
3799640,4,2.0,1.5,2.0,380.0,0.0,0.0,1,1125,7
5037973,2,1.0,1.0,1.0,115.0,95.0,20.0,1,1125,14
957695,2,1.0,1.5,1.0,75.0,150.0,0.0,3,60,12
973608,1,1.0,2.0,1.0,32.0,0.0,0.0,5,1125,1
2325525,1,1.0,1.5,1.0,90.0,100.0,50.0,2,1125,2
752705,5,2.0,2.0,4.0,380.0,0.0,150.0,2,14,10
1596506,2,1.0,1.0,1.0,85.0,95.0,15.0,1,1125,23
6389428,2,1.0,1.0,1.0,110.0,250.0,20.0,2,1125,5
3713559,2,1.0,1.5,1.0,156.0,0.0,35.0,3,40,3
6793843,2,1.0,1.0,1.0,89.0,200.0,90.0,1,1125,1
8427983,10,4.0,3.5,5.0,500.0,0.0,0.0,2,1125,0
489773,6,2.0,1.5,2.0,225.0,300.0,95.0,2,1125,40
3979811,6,2.0,1.0,2.0,200.0,0.0,20.0,1,8,43
5212448,2,0.0,1.0,1.0,119.0,0.0,70.0,1,1125,40
7575194,2,1.0,1.5,1.0,95.0,0.0,0.0,1,1125,4
1316116,2,1.0,1.0,1.0,180.0,180.0,0.0,3,1125,15
4061049,6,2.0,2.0,2.0,175.0,300.0,40.0,1,1125,0
2452967,4,2.0,1.5,2.0,249.0,275.0,100.0,3,5,5
4067283,6,2.0,1.5,2.0,295.0,0.0,100.0,3,10,10
8003191,4,2.0,2.0,1.0,249.0,99.0,50.0,1,1125,1
4116051,2,1.0,1.0,1.0,119.0,0.0,25.0,2,1125,4
7645438,2,1.0,1.0,1.0,98.0,0.0,0.0,1,14,7
6391915,2,1.0,1.5,1.0,90.0,0.0,20.0,1,10,11
994321,2,1.0,1.0,1.0,75.0,100.0,15.0,1,30,3
3089828,5,3.0,1.5,3.0,249.0,0.0,80.0,2,1125,5
284165,4,1.0,0.0,1.0,110.0,150.0,75.0,3,180,49
1766915,1,1.0,2.0,1.0,108.0,200.0,25.0,3,1125,0
5404102,4,0.0,1.0,2.0,99.0,0.0,20.0,1,1125,39
3755184,4,1.0,1.0,2.0,155.0,100.0,75.0,1,1125,28
3476263,8,2.0,2.0,4.0,329.0,0.0,159.0,3,1125,11
4734983,2,1.0,1.0,2.0,95.0,0.0,0.0,2,1125,11
6877905,2,1.0,1.0,1.0,125.0,0.0,60.0,2,9,2
8667416,4,0.0,1.0,2.0,189.0,250.0,100.0,2,1125,0
3089493,5,2.0,2.0,3.0,329.0,350.0,75.0,1,1125,4
7384315,4,1.0,1.0,4.0,99.0,0.0,20.0,1,1125,2
6835726,7,3.0,2.5,2.0,299.0,0.0,0.0,2,5,3
6313422,4,1.0,1.0,4.0,49.0,0.0,5.0,1,1125,11
775298,4,1.0,1.0,1.0,100.0,0.0,0.0,3,1125,2
7051543,4,0.0,1.0,2.0,125.0,300.0,15.0,2,1125,1
6045187,3,1.0,1.5,1.0,92.0,150.0,30.0,1,1125,17
4005653,2,0.0,1.0,1.0,165.0,0.0,0.0,1,1,11
3685178,2,1.0,1.0,1.0,119.0,100.0,25.0,2,999,21
2743363,2,0.0,1.0,1.0,120.0,0.0,0.0,2,1125,2
8489054,2,0.0,1.0,1.0,85.0,0.0,10.0,1,1125,0
6416063,2,1.0,1.0,1.0,79.0,0.0,0.0,1,1125,14
8145316,4,1.0,1.0,2.0,110.0,250.0,150.0,2,60,2
4418356,4,0.0,1.0,2.0,142.0,495.0,0.0,6,7,0
4811626,4,1.0,1.0,3.0,139.0,0.0,120.0,1,29,0
543261,2,2.0,2.0,2.0,250.0,0.0,0.0,3,10,1
5344447,4,1.0,1.0,4.0,49.0,0.0,0.0,1,1125,12
6898124,2,1.0,1.0,1.0,150.0,0.0,0.0,1,1125,2
6540174,3,1.0,1.0,1.0,99.0,0.0,0.0,2,1125,15
5458851,4,0.0,1.0,1.0,95.0,0.0,40.0,1,1125,12
5697056,5,1.0,1.5,2.0,114.0,149.0,30.0,1,1125,21
6638601,2,1.0,1.0,1.0,80.0,0.0,10.0,1,1125,11
7556449,2,1.0,1.0,1.0,70.0,0.0,12.0,2,1125,5
3125138,2,1.0,1.0,1.0,139.0,0.0,35.0,2,5,59
7933909,2,1.0,1.0,1.0,95.0,0.0,0.0,1,1125,0
1633734,6,1.0,1.0,3.0,101.0,0.0,30.0,2,31,117
7884277,4,1.0,1.0,1.0,198.0,0.0,0.0,2,10,0
8646299,4,1.0,1.0,1.0,80.0,500.0,50.0,1,1125,0
4231934,4,1.0,2.0,1.0,83.0,200.0,15.0,1,1125,41
8171771,3,1.0,1.0,1.0,94.0,0.0,50.0,1,1125,2
5956582,4,1.0,1.5,1.0,104.0,99.0,0.0,1,1125,36
713529,3,1.0,1.5,1.0,69.0,200.0,15.0,1,1125,128
3606678,1,1.0,1.0,1.0,70.0,100.0,25.0,1,3,0
4358230,4,1.0,1.0,2.0,279.0,200.0,175.0,2,1125,2
4571580,5,2.0,1.0,2.0,199.0,300.0,29.0,1,1125,17
3720240,2,1.0,1.0,2.0,60.0,500.0,5.0,1,1125,11
7714870,1,1.0,1.5,1.0,59.0,150.0,10.0,1,1125,0
7414896,2,1.0,1.0,1.0,100.0,0.0,25.0,2,1125,0
8151350,2,1.0,1.0,1.0,75.0,0.0,0.0,1,1125,2
25243,8,3.0,2.5,5.0,379.0,200.0,175.0,2,90,7
6865616,2,0.0,1.0,1.0,120.0,0.0,60.0,2,7,9
4464764,4,1.0,1.0,2.0,169.0,0.0,39.0,5,1125,8
1205516,1,1.0,1.5,1.0,49.0,200.0,15.0,1,1100,77
6571609,1,1.0,0.0,1.0,69.0,100.0,25.0,1,1125,1
2762821,2,1.0,1.0,1.0,126.0,0.0,59.0,3,20,6
6285887,2,1.0,1.0,1.0,120.0,100.0,50.0,1,7,22
923157,3,1.0,1.0,1.0,125.0,125.0,125.0,2,1125,3
1062050,2,1.0,1.0,1.0,110.0,150.0,60.0,9,365,31
3716721,3,0.0,1.0,1.0,110.0,300.0,15.0,2,1125,3
7714880,2,1.0,1.5,1.0,59.0,200.0,10.0,1,1125,3
4659301,4,1.0,1.0,2.0,250.0,0.0,150.0,1,1125,2
8444041,6,2.0,1.5,2.0,125.0,0.0,10.0,1,1125,0
4708735,2,1.0,1.0,2.0,65.0,120.0,5.0,1,1125,5
8666111,7,3.0,2.0,3.0,245.0,0.0,100.0,4,30,0
7163781,4,1.0,1.0,2.0,130.0,0.0,0.0,2,1125,6
7984443,2,1.0,1.0,1.0,125.0,250.0,50.0,2,31,0
3873605,2,0.0,1.0,1.0,119.0,0.0,20.0,1,1125,4
2473539,2,1.0,1.0,1.0,90.0,150.0,20.0,1,30,5
6987067,4,1.0,1.0,1.0,150.0,100.0,50.0,1,1125,2
5791160,2,1.0,1.0,1.0,100.0,0.0,0.0,1,1125,30
7348190,4,2.0,1.0,2.0,239.0,300.0,30.0,1,1125,2
7995245,3,0.0,1.0,2.0,94.0,0.0,0.0,1,1125,2
8017218,2,1.0,1.0,2.0,55.0,0.0,55.0,1,1125,1
8363955,3,0.0,1.0,1.0,94.0,0.0,60.0,1,1125,0
1675904,8,2.0,2.5,4.0,275.0,100.0,125.0,7,1125,4
7807308,7,2.0,2.0,3.0,100.0,100.0,0.0,1,1125,1
2308761,4,1.0,1.0,2.0,160.0,0.0,80.0,2,1125,12
6404202,1,1.0,1.5,1.0,75.0,150.0,30.0,2,1125,7
8919,2,1.0,2.0,1.0,85.0,100.0,0.0,10,365,46
3051119,1,1.0,1.0,1.0,75.0,0.0,50.0,1,1125,56
6611528,4,2.0,2.0,2.0,250.0,100.0,100.0,2,4,0
6334405,1,1.0,1.5,1.0,70.0,150.0,30.0,1,1125,0
2737566,4,2.0,2.0,2.0,228.0,800.0,185.0,1,1125,10
5317214,4,1.0,1.0,2.0,69.0,0.0,10.0,1,1125,38
8355947,1,1.0,1.0,1.0,65.0,0.0,0.0,1,1125,5
3842120,2,0.0,1.0,1.0,130.0,250.0,40.0,2,10,35
3060149,2,1.0,1.0,1.0,69.0,0.0,0.0,3,1125,6
6939864,3,1.0,1.0,1.0,102.0,0.0,0.0,1,1125,1
3712139,2,0.0,1.0,1.0,99.0,125.0,35.0,3,29,16
8178552,4,1.0,1.0,1.0,88.0,0.0,65.0,1,1125,0
569952,2,1.0,1.0,1.0,80.0,150.0,60.0,5,120,7
